;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1742,48
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;943,68
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1385,14
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1611,72
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1730,2
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1376,82
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1509,12
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1827,84
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1997,36
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;725,75
MATO GROSSO DO SUL;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1145,14
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1338,93
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;1667,51
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1067,11
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1280,24
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1016,42
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1123,33
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1363,52
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1089,75
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1433
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;787,13
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1153,53
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1321,36
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1421,93
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1119,58
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1228
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1493,86
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1634,6
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;617,02
MINAS GERAIS;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1393,37
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1694,29
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;2052,93
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1264,03
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1587,36
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1198,27
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1367,48
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1643,68
